elenco_id,video_owner,giocatore,punti_totali,punteggi_singole_gare,num_gare,titolo,video_id,link,upload_date
132,Rohn,Gabbo,29,"10,0,7,12",4,Il ritorno delle SDROGO CORSE,klnars3HOro,https://www.youtube.com/watch?v=klnars3HOro,20160907
132,Rohn,LadyHila,8,"0,0,8,0",4,Il ritorno delle SDROGO CORSE,klnars3HOro,https://www.youtube.com/watch?v=klnars3HOro,20160907
133,Gabbo,Rohn,50,"12,15,8,15",4,SDROGO CORSE FAMILY FRIENDLY,LbZYNWJO6yY,https://www.youtube.com/watch?v=LbZYNWJO6yY,20170507
133,Gabbo,Gabbo,49,"15,7,15,12",4,SDROGO CORSE FAMILY FRIENDLY,LbZYNWJO6yY,https://www.youtube.com/watch?v=LbZYNWJO6yY,20170507
133,Gabbo,Marza,34,"10,12,12,0",4,SDROGO CORSE FAMILY FRIENDLY,LbZYNWJO6yY,https://www.youtube.com/watch?v=LbZYNWJO6yY,20170507
133,Gabbo,Delux,30,"7,8,7,8",4,SDROGO CORSE FAMILY FRIENDLY,LbZYNWJO6yY,https://www.youtube.com/watch?v=LbZYNWJO6yY,20170507
133,Gabbo,Blur,26,"6,0,10,10",4,SDROGO CORSE FAMILY FRIENDLY,LbZYNWJO6yY,https://www.youtube.com/watch?v=LbZYNWJO6yY,20170507
133,Gabbo,Dread,24,"8,10,6,0",4,SDROGO CORSE FAMILY FRIENDLY,LbZYNWJO6yY,https://www.youtube.com/watch?v=LbZYNWJO6yY,20170507
134,Dread,Dread,55,"15,15,15,10",4,Vota MELAGOODO POLITICHE,LCcg6TcXC2M,https://www.youtube.com/watch?v=LCcg6TcXC2M,20180308
134,Dread,Mollu,42,"12,12,10,8",4,Vota MELAGOODO POLITICHE,LCcg6TcXC2M,https://www.youtube.com/watch?v=LCcg6TcXC2M,20180308
134,Dread,Delux,39,"7,10,7,15",4,Vota MELAGOODO POLITICHE,LCcg6TcXC2M,https://www.youtube.com/watch?v=LCcg6TcXC2M,20180308
134,Dread,Frenezy,36,"10,7,12,7",4,Vota MELAGOODO POLITICHE,LCcg6TcXC2M,https://www.youtube.com/watch?v=LCcg6TcXC2M,20180308
134,Dread,Marza,36,"8,8,8,12",4,Vota MELAGOODO POLITICHE,LCcg6TcXC2M,https://www.youtube.com/watch?v=LCcg6TcXC2M,20180308
135,Dread,Frax,54,"12,15,15,12",4,VM18 Sdrogo Corse,mrZ4ZDClr_w,https://www.youtube.com/watch?v=mrZ4ZDClr_w,20160511
135,Dread,Johnny Creek,48,"15,10,8,15",4,VM18 Sdrogo Corse,mrZ4ZDClr_w,https://www.youtube.com/watch?v=mrZ4ZDClr_w,20160511
135,Dread,Delux,42,"10,12,10,10",4,VM18 Sdrogo Corse,mrZ4ZDClr_w,https://www.youtube.com/watch?v=mrZ4ZDClr_w,20160511
135,Dread,Dread,20,"0,8,12,0",4,VM18 Sdrogo Corse,mrZ4ZDClr_w,https://www.youtube.com/watch?v=mrZ4ZDClr_w,20160511
135,Dread,Fazzo,8,"0,0,0,8",4,VM18 Sdrogo Corse,mrZ4ZDClr_w,https://www.youtube.com/watch?v=mrZ4ZDClr_w,20160511
136,Dread,Mollu,46,"12,10,12,12",4,Le SDROGO CORSE del MIRACOLO,N5-tckyBpYY,https://www.youtube.com/watch?v=N5-tckyBpYY,20170903
136,Dread,Delux,46,"15,8,8,15",4,Le SDROGO CORSE del MIRACOLO,N5-tckyBpYY,https://www.youtube.com/watch?v=N5-tckyBpYY,20170903
136,Dread,Rohn,43,"8,12,15,8",4,Le SDROGO CORSE del MIRACOLO,N5-tckyBpYY,https://www.youtube.com/watch?v=N5-tckyBpYY,20170903
136,Dread,Dread,42,"10,15,10,7",4,Le SDROGO CORSE del MIRACOLO,N5-tckyBpYY,https://www.youtube.com/watch?v=N5-tckyBpYY,20170903
136,Dread,Marza,10,"0,0,0,10",4,Le SDROGO CORSE del MIRACOLO,N5-tckyBpYY,https://www.youtube.com/watch?v=N5-tckyBpYY,20170903
137,Dread,Rohn,47,"12,12,8,15",4,Le SDROGO CORSE dellINFAMIA,nC6Bojx3MYo,https://www.youtube.com/watch?v=nC6Bojx3MYo,20170324
137,Dread,Delux,47,"15,7,15,10",4,Le SDROGO CORSE dellINFAMIA,nC6Bojx3MYo,https://www.youtube.com/watch?v=nC6Bojx3MYo,20170324
137,Dread,Marza,35,"10,10,7,8",4,Le SDROGO CORSE dellINFAMIA,nC6Bojx3MYo,https://www.youtube.com/watch?v=nC6Bojx3MYo,20170324
137,Dread,Gabbo,32,"0,8,12,12",4,Le SDROGO CORSE dellINFAMIA,nC6Bojx3MYo,https://www.youtube.com/watch?v=nC6Bojx3MYo,20170324
137,Dread,Dread,25,"0,15,10,0",4,Le SDROGO CORSE dellINFAMIA,nC6Bojx3MYo,https://www.youtube.com/watch?v=nC6Bojx3MYo,20170324
89,Dread,Rohn,57,"15,12,15,15",4,Sdrogo Corse MADMAN Edition,NXS3SRt94f0,https://www.youtube.com/watch?v=NXS3SRt94f0,20170525
89,Dread,Dread,47,"10,15,10,12",4,Sdrogo Corse MADMAN Edition,NXS3SRt94f0,https://www.youtube.com/watch?v=NXS3SRt94f0,20170525
89,Dread,Marza,44,"12,10,12,10",4,Sdrogo Corse MADMAN Edition,NXS3SRt94f0,https://www.youtube.com/watch?v=NXS3SRt94f0,20170525
89,Dread,Mollu,23,"8,7,0,8",4,Sdrogo Corse MADMAN Edition,NXS3SRt94f0,https://www.youtube.com/watch?v=NXS3SRt94f0,20170525
89,Dread,Frax,15,"7,8,0,0",4,Sdrogo Corse MADMAN Edition,NXS3SRt94f0,https://www.youtube.com/watch?v=NXS3SRt94f0,20170525
138,Dread,Dread,50,"15,10,15,10",4,15 minuti di SDROGO CORSE,OE6uWLQJwzA,https://www.youtube.com/watch?v=OE6uWLQJwzA,20170601
138,Dread,Rohn,46,"12,12,10,12",4,15 minuti di SDROGO CORSE,OE6uWLQJwzA,https://www.youtube.com/watch?v=OE6uWLQJwzA,20170601
138,Dread,Mollu,42,"8,7,12,15",4,15 minuti di SDROGO CORSE,OE6uWLQJwzA,https://www.youtube.com/watch?v=OE6uWLQJwzA,20170601
138,Dread,Marza,33,"10,15,0,8",4,15 minuti di SDROGO CORSE,OE6uWLQJwzA,https://www.youtube.com/watch?v=OE6uWLQJwzA,20170601
138,Dread,Fazzo,8,"0,8,0,0",4,15 minuti di SDROGO CORSE,OE6uWLQJwzA,https://www.youtube.com/watch?v=OE6uWLQJwzA,20170601
139,Dread,Rohn,48,"12,12,12,12",4,LE CORSE DE CRISTO,OGci0QbI99s,https://www.youtube.com/watch?v=OGci0QbI99s,20160619
139,Dread,Gabbo,38,"0,8,15,15",4,LE CORSE DE CRISTO,OGci0QbI99s,https://www.youtube.com/watch?v=OGci0QbI99s,20160619
139,Dread,Delux,32,"0,15,10,7",4,LE CORSE DE CRISTO,OGci0QbI99s,https://www.youtube.com/watch?v=OGci0QbI99s,20160619
139,Dread,Dread,31,"8,7,8,8",4,LE CORSE DE CRISTO,OGci0QbI99s,https://www.youtube.com/watch?v=OGci0QbI99s,20160619
139,Dread,Mollu,23,"7,6,0,10",4,LE CORSE DE CRISTO,OGci0QbI99s,https://www.youtube.com/watch?v=OGci0QbI99s,20160619
140,Dread,Dread,51,"15,12,12,12",4,IL FINALE che tutti ASPETTAVANO,oru8EQvGXvo,https://www.youtube.com/watch?v=oru8EQvGXvo,20171213
140,Dread,Delux,43,"12,8,15,8",4,IL FINALE che tutti ASPETTAVANO,oru8EQvGXvo,https://www.youtube.com/watch?v=oru8EQvGXvo,20171213
140,Dread,Rohn,40,"10,7,8,15",4,IL FINALE che tutti ASPETTAVANO,oru8EQvGXvo,https://www.youtube.com/watch?v=oru8EQvGXvo,20171213
140,Dread,Marza,35,"0,15,10,10",4,IL FINALE che tutti ASPETTAVANO,oru8EQvGXvo,https://www.youtube.com/watch?v=oru8EQvGXvo,20171213
140,Dread,Zano,25,"8,10,7,0",4,IL FINALE che tutti ASPETTAVANO,oru8EQvGXvo,https://www.youtube.com/watch?v=oru8EQvGXvo,20171213
90,Dread,Delux,55,"15,15,10,15",4,MEGA WALLRIDE UFO Sdrogo Corse,PdsKZXi8pPs,https://www.youtube.com/watch?v=PdsKZXi8pPs,20160725
90,Dread,Gabbo,48,"12,12,12,12",4,MEGA WALLRIDE UFO Sdrogo Corse,PdsKZXi8pPs,https://www.youtube.com/watch?v=PdsKZXi8pPs,20160725
90,Dread,Dread,43,"8,10,15,10",4,MEGA WALLRIDE UFO Sdrogo Corse,PdsKZXi8pPs,https://www.youtube.com/watch?v=PdsKZXi8pPs,20160725
90,Dread,Mollu,10,"10,0,0,0",4,MEGA WALLRIDE UFO Sdrogo Corse,PdsKZXi8pPs,https://www.youtube.com/watch?v=PdsKZXi8pPs,20160725
141,Dread,Rohn,57,"15,15,15,12",4,SUPER SDROGO CORSE,pMo2h5jPX0c,https://www.youtube.com/watch?v=pMo2h5jPX0c,20160624
141,Dread,Gabbo,35,"12,0,8,15",4,SUPER SDROGO CORSE,pMo2h5jPX0c,https://www.youtube.com/watch?v=pMo2h5jPX0c,20160624
141,Dread,Dread,32,"10,12,10,0",4,SUPER SDROGO CORSE,pMo2h5jPX0c,https://www.youtube.com/watch?v=pMo2h5jPX0c,20160624
141,Dread,Frax,30,"8,10,12,0",4,SUPER SDROGO CORSE,pMo2h5jPX0c,https://www.youtube.com/watch?v=pMo2h5jPX0c,20160624
142,Dread,Dread,52,"12,15,15,10",4,CORSE STUNT SOTTO LA MAPPA,PYM0zpygED8,https://www.youtube.com/watch?v=PYM0zpygED8,20160729
142,Dread,Rohn,47,"15,10,10,12",4,CORSE STUNT SOTTO LA MAPPA,PYM0zpygED8,https://www.youtube.com/watch?v=PYM0zpygED8,20160729
142,Dread,Gabbo,39,"0,12,12,15",4,CORSE STUNT SOTTO LA MAPPA,PYM0zpygED8,https://www.youtube.com/watch?v=PYM0zpygED8,20160729
142,Dread,Frax,8,"0,0,0,8",4,CORSE STUNT SOTTO LA MAPPA,PYM0zpygED8,https://www.youtube.com/watch?v=PYM0zpygED8,20160729
143,Dread,Rohn,15,15,1,SDROGO CORSE IMPOSSIBILI 1,q-1rueZ7kh4,https://www.youtube.com/watch?v=q-1rueZ7kh4,20170406
143,Dread,Marza,12,12,1,SDROGO CORSE IMPOSSIBILI 1,q-1rueZ7kh4,https://www.youtube.com/watch?v=q-1rueZ7kh4,20170406
143,Dread,Dread,10,10,1,SDROGO CORSE IMPOSSIBILI 1,q-1rueZ7kh4,https://www.youtube.com/watch?v=q-1rueZ7kh4,20170406
143,Dread,Blur,0,0,1,SDROGO CORSE IMPOSSIBILI 1,q-1rueZ7kh4,https://www.youtube.com/watch?v=q-1rueZ7kh4,20170406
143,Dread,Gabbo,0,0,1,SDROGO CORSE IMPOSSIBILI 1,q-1rueZ7kh4,https://www.youtube.com/watch?v=q-1rueZ7kh4,20170406
144,Dread,Frax,55,"10,15,15,15",4,LE PANTO MI FANNO SCLERARE,X8OvGbQacsc,https://www.youtube.com/watch?v=X8OvGbQacsc,20160717
144,Dread,Rohn,46,"12,10,12,12",4,LE PANTO MI FANNO SCLERARE,X8OvGbQacsc,https://www.youtube.com/watch?v=X8OvGbQacsc,20160717
144,Dread,Dread,27,"15,12,0,0",4,LE PANTO MI FANNO SCLERARE,X8OvGbQacsc,https://www.youtube.com/watch?v=X8OvGbQacsc,20160717
144,Dread,LadyHila,10,"0,0,10,0",4,LE PANTO MI FANNO SCLERARE,X8OvGbQacsc,https://www.youtube.com/watch?v=X8OvGbQacsc,20160717
145,Dread,Delux,49,"7,15,12,15",4,"SDROGO CORSE LEGGENDARIE NEL 2025 con Dread, Rohn, Gabbo, Masseo, Delux",0_i2q74PrTk,https://www.youtube.com/watch?v=0_i2q74PrTk&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=1&t=2s,20250101
145,Dread,Rohn,42,"8,12,10,12",4,"SDROGO CORSE LEGGENDARIE NEL 2025 con Dread, Rohn, Gabbo, Masseo, Delux",0_i2q74PrTk,https://www.youtube.com/watch?v=0_i2q74PrTk&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=1&t=2s,20250101
145,Dread,Dread,38,"15,8,15,0",4,"SDROGO CORSE LEGGENDARIE NEL 2025 con Dread, Rohn, Gabbo, Masseo, Delux",0_i2q74PrTk,https://www.youtube.com/watch?v=0_i2q74PrTk&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=1&t=2s,20250101
145,Dread,Gabbo,38,"10,10,8,10",4,"SDROGO CORSE LEGGENDARIE NEL 2025 con Dread, Rohn, Gabbo, Masseo, Delux",0_i2q74PrTk,https://www.youtube.com/watch?v=0_i2q74PrTk&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=1&t=2s,20250101
145,Dread,Masseo,20,"12,0,0,8",4,"SDROGO CORSE LEGGENDARIE NEL 2025 con Dread, Rohn, Gabbo, Masseo, Delux",0_i2q74PrTk,https://www.youtube.com/watch?v=0_i2q74PrTk&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=1&t=2s,20250101
146,Masseo,Gabbo,38,"15,15,8",3,GHSBR CORSE ARRABBIATISSIME con @AroundDread @justrohn @oDeluxx @GaBBoDSQ [IlMasseo],XW2_uBlwT-k,https://www.youtube.com/watch?v=XW2_uBlwT-k&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=2&t=1248s,20250102
146,Masseo,Rohn,37,"12,10,15",3,GHSBR CORSE ARRABBIATISSIME con @AroundDread @justrohn @oDeluxx @GaBBoDSQ [IlMasseo],XW2_uBlwT-k,https://www.youtube.com/watch?v=XW2_uBlwT-k&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=2&t=1248s,20250102
146,Masseo,Dread,30,"8,12,10",3,GHSBR CORSE ARRABBIATISSIME con @AroundDread @justrohn @oDeluxx @GaBBoDSQ [IlMasseo],XW2_uBlwT-k,https://www.youtube.com/watch?v=XW2_uBlwT-k&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=2&t=1248s,20250102
146,Masseo,Masseo,19,"7,0,12",3,GHSBR CORSE ARRABBIATISSIME con @AroundDread @justrohn @oDeluxx @GaBBoDSQ [IlMasseo],XW2_uBlwT-k,https://www.youtube.com/watch?v=XW2_uBlwT-k&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=2&t=1248s,20250102
146,Masseo,Delux,17,"10,0,7",3,GHSBR CORSE ARRABBIATISSIME con @AroundDread @justrohn @oDeluxx @GaBBoDSQ [IlMasseo],XW2_uBlwT-k,https://www.youtube.com/watch?v=XW2_uBlwT-k&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=2&t=1248s,20250102
147,Delux,Marza,52,"12,10,15,15",4,WELCOME (BACK) TO ADDOBBOLAND! #28 @justrohn @TheRealMarzaa @ilMasseo @Dreadd,BDf5E96yxSY,https://www.youtube.com/watch?v=BDf5E96yxSY&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=3,20250103
147,Delux,Delux,40,"15,15,10,0",4,WELCOME (BACK) TO ADDOBBOLAND! #28 @justrohn @TheRealMarzaa @ilMasseo @Dreadd,BDf5E96yxSY,https://www.youtube.com/watch?v=BDf5E96yxSY&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=3,20250103
147,Delux,Dread,30,"8,0,12,10",4,WELCOME (BACK) TO ADDOBBOLAND! #28 @justrohn @TheRealMarzaa @ilMasseo @Dreadd,BDf5E96yxSY,https://www.youtube.com/watch?v=BDf5E96yxSY&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=3,20250103
147,Delux,Masseo,30,"10,0,8,12",4,WELCOME (BACK) TO ADDOBBOLAND! #28 @justrohn @TheRealMarzaa @ilMasseo @Dreadd,BDf5E96yxSY,https://www.youtube.com/watch?v=BDf5E96yxSY&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=3,20250103
147,Delux,Rohn,12,"0,12,0,0",4,WELCOME (BACK) TO ADDOBBOLAND! #28 @justrohn @TheRealMarzaa @ilMasseo @Dreadd,BDf5E96yxSY,https://www.youtube.com/watch?v=BDf5E96yxSY&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=3,20250103
148,Rohn,Delux,57,"15,15,15,12",4,"IL RITORNO DELLE SDROGO CORSE nel 2025 con ROHN,DREAD,MARZA,DELUX e il MASSEO",bGft187tV-k,https://www.youtube.com/watch?v=bGft187tV-k&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=4,20250104
148,Rohn,Rohn,41,"12,7,7,15",4,"IL RITORNO DELLE SDROGO CORSE nel 2025 con ROHN,DREAD,MARZA,DELUX e il MASSEO",bGft187tV-k,https://www.youtube.com/watch?v=bGft187tV-k&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=4,20250104
148,Rohn,Dread,33,"10,8,8,7",4,"IL RITORNO DELLE SDROGO CORSE nel 2025 con ROHN,DREAD,MARZA,DELUX e il MASSEO",bGft187tV-k,https://www.youtube.com/watch?v=bGft187tV-k&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=4,20250104
148,Rohn,Marza,32,"0,12,10,10",4,"IL RITORNO DELLE SDROGO CORSE nel 2025 con ROHN,DREAD,MARZA,DELUX e il MASSEO",bGft187tV-k,https://www.youtube.com/watch?v=bGft187tV-k&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=4,20250104
148,Rohn,Masseo,30,"0,10,12,8",4,"IL RITORNO DELLE SDROGO CORSE nel 2025 con ROHN,DREAD,MARZA,DELUX e il MASSEO",bGft187tV-k,https://www.youtube.com/watch?v=bGft187tV-k&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=4,20250104
149,Gabbo,Mollu,45,"15,10,10,10",4,LE FANTASTICHE E INCREDIBILI SDROGO CORSE NEL 2025,1rxKCIrFJxU,https://www.youtube.com/watch?v=1rxKCIrFJxU&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=5,20250105
149,Gabbo,Rohn,42,"12,15,0,15",4,LE FANTASTICHE E INCREDIBILI SDROGO CORSE NEL 2025,1rxKCIrFJxU,https://www.youtube.com/watch?v=1rxKCIrFJxU&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=5,20250105
149,Gabbo,Masseo,37,"10,7,12,8",4,LE FANTASTICHE E INCREDIBILI SDROGO CORSE NEL 2025,1rxKCIrFJxU,https://www.youtube.com/watch?v=1rxKCIrFJxU&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=5,20250105
149,Gabbo,Dread,31,"8,8,15,0",4,LE FANTASTICHE E INCREDIBILI SDROGO CORSE NEL 2025,1rxKCIrFJxU,https://www.youtube.com/watch?v=1rxKCIrFJxU&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=5,20250105
149,Gabbo,Gabbo,24,"0,12,0,12",4,LE FANTASTICHE E INCREDIBILI SDROGO CORSE NEL 2025,1rxKCIrFJxU,https://www.youtube.com/watch?v=1rxKCIrFJxU&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=5,20250105
150,Masseo,Delux,53,"15,8,15,15",4,GHSBR CORSE IN VOGA con @AroundDread @JustRoHn7 @oDeluxx @GaBBoDSQ,RgLeHNp46MA,https://www.youtube.com/watch?v=RgLeHNp46MA&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=6&t=370s,20250106
150,Masseo,Gabbo,39,"10,7,10,12",4,GHSBR CORSE IN VOGA con @AroundDread @JustRoHn7 @oDeluxx @GaBBoDSQ,RgLeHNp46MA,https://www.youtube.com/watch?v=RgLeHNp46MA&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=6&t=370s,20250106
150,Masseo,Dread,34,"7,15,12,0",4,GHSBR CORSE IN VOGA con @AroundDread @JustRoHn7 @oDeluxx @GaBBoDSQ,RgLeHNp46MA,https://www.youtube.com/watch?v=RgLeHNp46MA&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=6&t=370s,20250106
150,Masseo,Rohn,28,"8,10,0,10",4,GHSBR CORSE IN VOGA con @AroundDread @JustRoHn7 @oDeluxx @GaBBoDSQ,RgLeHNp46MA,https://www.youtube.com/watch?v=RgLeHNp46MA&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=6&t=370s,20250106
150,Masseo,Masseo,24,"12,12,0,0",4,GHSBR CORSE IN VOGA con @AroundDread @JustRoHn7 @oDeluxx @GaBBoDSQ,RgLeHNp46MA,https://www.youtube.com/watch?v=RgLeHNp46MA&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=6&t=370s,20250106
151,Rohn,Dread,47,"10,15,7,15",4,"SDROGO CORSE - CI INSULTIAMO GUIDANDO BUS w/ROHN,DREAD,GABBO,DELUX e il MASSEO",Ge7H8AxatCw,https://www.youtube.com/watch?v=Ge7H8AxatCw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=7&t=447s,20250107
151,Rohn,Gabbo,44,"12,10,15,7",4,"SDROGO CORSE - CI INSULTIAMO GUIDANDO BUS w/ROHN,DREAD,GABBO,DELUX e il MASSEO",Ge7H8AxatCw,https://www.youtube.com/watch?v=Ge7H8AxatCw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=7&t=447s,20250107
151,Rohn,Delux,43,"15,12,8,8",4,"SDROGO CORSE - CI INSULTIAMO GUIDANDO BUS w/ROHN,DREAD,GABBO,DELUX e il MASSEO",Ge7H8AxatCw,https://www.youtube.com/watch?v=Ge7H8AxatCw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=7&t=447s,20250107
151,Rohn,Masseo,37,"9,7,10,12",4,"SDROGO CORSE - CI INSULTIAMO GUIDANDO BUS w/ROHN,DREAD,GABBO,DELUX e il MASSEO",Ge7H8AxatCw,https://www.youtube.com/watch?v=Ge7H8AxatCw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=7&t=447s,20250107
151,Rohn,Rohn,30,"0,8,12,10",4,"SDROGO CORSE - CI INSULTIAMO GUIDANDO BUS w/ROHN,DREAD,GABBO,DELUX e il MASSEO",Ge7H8AxatCw,https://www.youtube.com/watch?v=Ge7H8AxatCw&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=7&t=447s,20250107
152,Gabbo,Delux,53,"8,15,15,15",4,"Le SDROGO CORSE PARKOUR con i KART e FACCIO ARRABBIARE ROHN - w/Rohn, Dread, Delu, Mollu",GWm_VLTHkro,https://www.youtube.com/watch?v=GWm_VLTHkro&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=8,20250108
152,Gabbo,Rohn,44,"10,10,12,12",4,"Le SDROGO CORSE PARKOUR con i KART e FACCIO ARRABBIARE ROHN - w/Rohn, Dread, Delu, Mollu",GWm_VLTHkro,https://www.youtube.com/watch?v=GWm_VLTHkro&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=8,20250108
152,Gabbo,Mollu,34,"15,12,0,7",4,"Le SDROGO CORSE PARKOUR con i KART e FACCIO ARRABBIARE ROHN - w/Rohn, Dread, Delu, Mollu",GWm_VLTHkro,https://www.youtube.com/watch?v=GWm_VLTHkro&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=8,20250108
152,Gabbo,Gabbo,23,"7,8,0,8",4,"Le SDROGO CORSE PARKOUR con i KART e FACCIO ARRABBIARE ROHN - w/Rohn, Dread, Delu, Mollu",GWm_VLTHkro,https://www.youtube.com/watch?v=GWm_VLTHkro&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=8,20250108
152,Gabbo,Dread,10,"0,0,0,10",4,"Le SDROGO CORSE PARKOUR con i KART e FACCIO ARRABBIARE ROHN - w/Rohn, Dread, Delu, Mollu",GWm_VLTHkro,https://www.youtube.com/watch?v=GWm_VLTHkro&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=8,20250108
153,Dread,Masseo,48,"8,15,15,10",4,SDROGO CORSE FALLIMENTARI con Dread - Rohn - Masseo - Delux - Mollu,16UaRMlB1K8,https://www.youtube.com/watch?v=16UaRMlB1K8&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=9&t=177s,20250110
153,Dread,Delux,46,"12,12,7,15",4,SDROGO CORSE FALLIMENTARI con Dread - Rohn - Masseo - Delux - Mollu,16UaRMlB1K8,https://www.youtube.com/watch?v=16UaRMlB1K8&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=9&t=177s,20250110
153,Dread,Mollu,45,"15,10,8,12",4,SDROGO CORSE FALLIMENTARI con Dread - Rohn - Masseo - Delux - Mollu,16UaRMlB1K8,https://www.youtube.com/watch?v=16UaRMlB1K8&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=9&t=177s,20250110
153,Dread,Rohn,30,"10,8,12,0",4,SDROGO CORSE FALLIMENTARI con Dread - Rohn - Masseo - Delux - Mollu,16UaRMlB1K8,https://www.youtube.com/watch?v=16UaRMlB1K8&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=9&t=177s,20250110
153,Dread,Dread,24,"7,7,10,0",4,SDROGO CORSE FALLIMENTARI con Dread - Rohn - Masseo - Delux - Mollu,16UaRMlB1K8,https://www.youtube.com/watch?v=16UaRMlB1K8&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=9&t=177s,20250110
154,Delux,Delux,52,"15,15,7,15",4,IL RITORNO DELLE PANTO! - WELCOME TO ADDOBBOLAND #29,zDH1bojXYgc,https://www.youtube.com/watch?v=zDH1bojXYgc&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=10&t=282s,20250111
154,Delux,Masseo,35,"8,0,15,12",4,IL RITORNO DELLE PANTO! - WELCOME TO ADDOBBOLAND #29,zDH1bojXYgc,https://www.youtube.com/watch?v=zDH1bojXYgc&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=10&t=282s,20250111
154,Delux,Rohn,32,"10,10,12,0",4,IL RITORNO DELLE PANTO! - WELCOME TO ADDOBBOLAND #29,zDH1bojXYgc,https://www.youtube.com/watch?v=zDH1bojXYgc&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=10&t=282s,20250111
154,Delux,Dread,30,"12,0,8,10",4,IL RITORNO DELLE PANTO! - WELCOME TO ADDOBBOLAND #29,zDH1bojXYgc,https://www.youtube.com/watch?v=zDH1bojXYgc&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=10&t=282s,20250111
154,Delux,Mollu,29,"7,12,10,0",4,IL RITORNO DELLE PANTO! - WELCOME TO ADDOBBOLAND #29,zDH1bojXYgc,https://www.youtube.com/watch?v=zDH1bojXYgc&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=10&t=282s,20250111
155,Rohn,Rohn,60,"15,15,15,15",4,"SDROGO CORSE di HALLOWEEN - ROHN IMBROGLIA E VIENE SMASCHERATO?! w/ROHN,DREAD,GABBO,DELUX e JTAZ",extcj7LK0gI,https://www.youtube.com/watch?v=extcj7LK0gI&list=PLpjVtignIWXX7r8liGH4Ip4-yw1mLkfIA&index=11,20250112
