elenco_id,video_owner,giocatore,punti_totali,punteggi_singole_gare,num_gare,titolo,video_id,link,upload_date,da_verificare
56,Just Rohn JR,Just Rohn,70,"14,3,3,3,3,3,4,1,5,4,3,2,6,5,2,3,2,4",18,"LA MIA PRIMA GOLFATINA SENZA OCCHIALI...E' STATA UN DISASTRO! w/ROHN, DREAD, GABBO, DELUX e JTAZ ⛳",Utm999peUYg,https://www.youtube.com/watch?v=Utm999peUYg,20260717,
56,Just Rohn JR,JTaz,79,"14,6,2,4,2,1,2,5,5,1,5,2,4,8,2,3,8,5",18,"LA MIA PRIMA GOLFATINA SENZA OCCHIALI...E' STATA UN DISASTRO! w/ROHN, DREAD, GABBO, DELUX e JTAZ ⛳",Utm999peUYg,https://www.youtube.com/watch?v=Utm999peUYg,20260717,
57,Delux,PAR,72,"2,2,3,3,3,4,4,4,6,4,4,5,4,5,6,4,5,4",18,LA GOLFATINA SETTIMANALE DEL CRISTO con Dolbex Dredonicogrobert GorbioBarsbertaland Masbrecot & Molu,uNAW22mWuuw,https://www.youtube.com/watch?v=uNAW22mWuuw,20260723,
57,Delux,Delux,61,"2,1,6,2,3,3,4,2,5,2,1,6,4,5,4,3,5,3",18,LA GOLFATINA SETTIMANALE DEL CRISTO con Dolbex Dredonicogrobert GorbioBarsbertaland Masbrecot & Molu,uNAW22mWuuw,https://www.youtube.com/watch?v=uNAW22mWuuw,20260723,
57,Delux,ilMasseo,65,"3,1,3,3,4,6,4,4,3,5,3,5,4,2,5,5,4,1",18,LA GOLFATINA SETTIMANALE DEL CRISTO con Dolbex Dredonicogrobert GorbioBarsbertaland Masbrecot & Molu,uNAW22mWuuw,https://www.youtube.com/watch?v=uNAW22mWuuw,20260723,
57,Delux,nonsonodread,66,"2,2,5,3,3,3,2,4,2,5,6,4,5,4,5,3,4,4",18,LA GOLFATINA SETTIMANALE DEL CRISTO con Dolbex Dredonicogrobert GorbioBarsbertaland Masbrecot & Molu,uNAW22mWuuw,https://www.youtube.com/watch?v=uNAW22mWuuw,20260723,
57,Delux,GaBBo,74,"1,2,4,3,2,4,5,6,3,3,3,11,5,2,4,3,5,8",18,LA GOLFATINA SETTIMANALE DEL CRISTO con Dolbex Dredonicogrobert GorbioBarsbertaland Masbrecot & Molu,uNAW22mWuuw,https://www.youtube.com/watch?v=uNAW22mWuuw,20260723,
57,Delux,Mollu,77,"2,1,4,2,4,3,4,4,4,3,4,5,4,4,11,7,5,6",18,LA GOLFATINA SETTIMANALE DEL CRISTO con Dolbex Dredonicogrobert GorbioBarsbertaland Masbrecot & Molu,uNAW22mWuuw,https://www.youtube.com/watch?v=uNAW22mWuuw,20260723,
58,GaBBoDSQ,PAR,42,"2,2,2,2,3,2,3,3,3,2,2,2,3,4,3,4",16,LA GOLFATINA DELLA REDENZIONE DI JUST ROHN ( ancora orbo ),6Gg12l2y3G4,https://www.youtube.com/watch?v=6Gg12l2y3G4,20260724,
58,GaBBoDSQ,Delux,62,"3,5,3,4,4,3,8,4,4,5,2,2,8,1,4,2",16,LA GOLFATINA DELLA REDENZIONE DI JUST ROHN ( ancora orbo ),6Gg12l2y3G4,https://www.youtube.com/watch?v=6Gg12l2y3G4,20260724,
58,GaBBoDSQ,nonsonodread,70,"11,1,5,4,4,3,5,6,5,3,1,3,8,2,7,2",16,LA GOLFATINA DELLA REDENZIONE DI JUST ROHN ( ancora orbo ),6Gg12l2y3G4,https://www.youtube.com/watch?v=6Gg12l2y3G4,20260724,
58,GaBBoDSQ,GaBBo,80,"6,3,4,5,5,5,8,4,4,6,2,6,7,7,4,4",16,LA GOLFATINA DELLA REDENZIONE DI JUST ROHN ( ancora orbo ),6Gg12l2y3G4,https://www.youtube.com/watch?v=6Gg12l2y3G4,20260724,
58,GaBBoDSQ,Just Rohn,83,"14,1,3,6,4,3,6,5,4,3,2,6,14,6,3,3",16,LA GOLFATINA DELLA REDENZIONE DI JUST ROHN ( ancora orbo ),6Gg12l2y3G4,https://www.youtube.com/watch?v=6Gg12l2y3G4,20260724,
58,GaBBoDSQ,JTaz,90,"5,2,7,5,6,4,8,6,14,3,3,5,14,3,3,2",16,LA GOLFATINA DELLA REDENZIONE DI JUST ROHN ( ancora orbo ),6Gg12l2y3G4,https://www.youtube.com/watch?v=6Gg12l2y3G4,20260724,
59,Around Dread,PAR,64,"3,3,3,3,4,3,3,3,3,3,4,3,4,6,4,4,4,4",18,"GOLFATINA DIVERTENTISSIMA con Dread, Rohn, Masseo, Delux",PXNSIH3FsTE,https://www.youtube.com/watch?v=PXNSIH3FsTE,20260725,
59,Around Dread,nonsonodread,57,"2,1,2,2,4,3,5,3,3,3,2,3,3,6,3,5,4,3",18,"GOLFATINA DIVERTENTISSIMA con Dread, Rohn, Masseo, Delux",PXNSIH3FsTE,https://www.youtube.com/watch?v=PXNSIH3FsTE,20260725,
59,Around Dread,Just Rohn,62,"2,1,2,4,2,3,2,2,1,2,4,2,4,7,2,9,8,5",18,"GOLFATINA DIVERTENTISSIMA con Dread, Rohn, Masseo, Delux",PXNSIH3FsTE,https://www.youtube.com/watch?v=PXNSIH3FsTE,20260725,
59,Around Dread,Delux,62,"1,1,2,7,3,2,6,1,3,2,4,2,5,7,5,2,6,3",18,"GOLFATINA DIVERTENTISSIMA con Dread, Rohn, Masseo, Delux",PXNSIH3FsTE,https://www.youtube.com/watch?v=PXNSIH3FsTE,20260725,
59,Around Dread,ilMasseo,64,"3,1,3,2,5,1,2,3,1,2,2,5,4,4,8,6,7,5",18,"GOLFATINA DIVERTENTISSIMA con Dread, Rohn, Masseo, Delux",PXNSIH3FsTE,https://www.youtube.com/watch?v=PXNSIH3FsTE,20260725,
60,oessaM,PAR,72,"4,8,2,3,2,4,4,4,3,7,6,3,6,5,5,1,4,1",18,"GOLFATINA TUMULTO DI RABBIA︱con Dread, Gabbo, Mollu e Delu",x73ua8AMuTc,https://www.youtube.com/watch?v=x73ua8AMuTc,20260727,
60,oessaM,Delux,70,"5,1,4,5,1,1,5,2,1,7,3,6,1,14,4,4,6,0",18,"GOLFATINA TUMULTO DI RABBIA︱con Dread, Gabbo, Mollu e Delu",x73ua8AMuTc,https://www.youtube.com/watch?v=x73ua8AMuTc,20260727,
60,oessaM,Mollu,85,"7,2,1,4,7,1,4,3,4,5,7,10,1,7,14,6,2,0",18,"GOLFATINA TUMULTO DI RABBIA︱con Dread, Gabbo, Mollu e Delu",x73ua8AMuTc,https://www.youtube.com/watch?v=x73ua8AMuTc,20260727,
60,oessaM,GaBBo,106,"6,1,9,2,2,1,3,3,3,1,14,14,2,14,14,9,8,0",18,"GOLFATINA TUMULTO DI RABBIA︱con Dread, Gabbo, Mollu e Delu",x73ua8AMuTc,https://www.youtube.com/watch?v=x73ua8AMuTc,20260727,
60,oessaM,ilMasseo,110,"9,1,9,5,1,3,5,3,5,4,14,4,2,14,11,6,14,0",18,"GOLFATINA TUMULTO DI RABBIA︱con Dread, Gabbo, Mollu e Delu",x73ua8AMuTc,https://www.youtube.com/watch?v=x73ua8AMuTc,20260727,
60,oessaM,nonsonodread,110,"14,6,14,5,6,1,2,4,2,3,7,12,1,9,11,9,4,0",18,"GOLFATINA TUMULTO DI RABBIA︱con Dread, Gabbo, Mollu e Delu",x73ua8AMuTc,https://www.youtube.com/watch?v=x73ua8AMuTc,20260727,
61,GaBBoDSQ,PAR,75,"2,3,3,3,4,3,5,4,5,3,2,3,2,5,3,8,7,10",18,SDROGO GOLFATINA FARAONICA ESPLOSIVA 💣💥,JNd8kXdBYGM,https://www.youtube.com/watch?v=JNd8kXdBYGM,20260729,
61,GaBBoDSQ,Mollu,84,"2,2,1,3,4,6,5,3,2,4,2,1,5,8,1,9,12,14",18,SDROGO GOLFATINA FARAONICA ESPLOSIVA 💣💥,JNd8kXdBYGM,https://www.youtube.com/watch?v=JNd8kXdBYGM,20260729,
61,GaBBoDSQ,Just Rohn,86,"1,1,1,2,4,3,7,4,6,8,2,7,4,8,2,6,6,14",18,SDROGO GOLFATINA FARAONICA ESPLOSIVA 💣💥,JNd8kXdBYGM,https://www.youtube.com/watch?v=JNd8kXdBYGM,20260729,
61,GaBBoDSQ,nonsonodread,90,"2,1,8,2,1,3,2,6,5,10,2,5,3,6,1,8,11,14",18,SDROGO GOLFATINA FARAONICA ESPLOSIVA 💣💥,JNd8kXdBYGM,https://www.youtube.com/watch?v=JNd8kXdBYGM,20260729,
61,GaBBoDSQ,Delux,91,"2,1,1,3,5,8,4,5,3,8,2,5,3,4,3,6,14,14",18,SDROGO GOLFATINA FARAONICA ESPLOSIVA 💣💥,JNd8kXdBYGM,https://www.youtube.com/watch?v=JNd8kXdBYGM,20260729,
61,GaBBoDSQ,ilMasseo,101,"2,2,2,3,1,6,5,9,6,8,2,1,3,14,1,8,14,14",18,SDROGO GOLFATINA FARAONICA ESPLOSIVA 💣💥,JNd8kXdBYGM,https://www.youtube.com/watch?v=JNd8kXdBYGM,20260729,
61,GaBBoDSQ,GaBBo,108,"3,3,7,3,5,4,7,8,11,4,3,3,4,6,7,10,10,10",18,SDROGO GOLFATINA FARAONICA ESPLOSIVA 💣💥,JNd8kXdBYGM,https://www.youtube.com/watch?v=JNd8kXdBYGM,20260729,
62,Just Rohn JR,PAR,73,"2,1,3,3,2,6,4,3,5,6,4,6,3,2,5,8,3,7",18,"LA GOLFATINA NELLA CAVERNA...FINISCE IN TRAGEDIA! w/ROHN, DREAD, GABBO, DELUX, MOLLU e IL MASSEO ⛳",3BTlussfTgQ,https://www.youtube.com/watch?v=3BTlussfTgQ,20260731,
62,Just Rohn JR,nonsonodread,66,"3,1,3,2,2,7,3,2,6,5,4,5,1,2,7,4,2,7",18,"LA GOLFATINA NELLA CAVERNA...FINISCE IN TRAGEDIA! w/ROHN, DREAD, GABBO, DELUX, MOLLU e IL MASSEO ⛳",3BTlussfTgQ,https://www.youtube.com/watch?v=3BTlussfTgQ,20260731,
62,Just Rohn JR,Mollu,67,"2,2,3,4,2,7,4,3,3,3,2,5,1,4,6,8,2,6",18,"LA GOLFATINA NELLA CAVERNA...FINISCE IN TRAGEDIA! w/ROHN, DREAD, GABBO, DELUX, MOLLU e IL MASSEO ⛳",3BTlussfTgQ,https://www.youtube.com/watch?v=3BTlussfTgQ,20260731,
62,Just Rohn JR,Delux,67,"1,1,3,2,5,6,3,3,3,14,3,3,1,3,8,2,2,4",18,"LA GOLFATINA NELLA CAVERNA...FINISCE IN TRAGEDIA! w/ROHN, DREAD, GABBO, DELUX, MOLLU e IL MASSEO ⛳",3BTlussfTgQ,https://www.youtube.com/watch?v=3BTlussfTgQ,20260731,
62,Just Rohn JR,Just Rohn,86,"2,1,3,2,1,3,4,2,9,7,4,5,4,14,2,6,3,14",18,"LA GOLFATINA NELLA CAVERNA...FINISCE IN TRAGEDIA! w/ROHN, DREAD, GABBO, DELUX, MOLLU e IL MASSEO ⛳",3BTlussfTgQ,https://www.youtube.com/watch?v=3BTlussfTgQ,20260731,
62,Just Rohn JR,ilMasseo,87,"3,2,3,6,2,14,3,3,5,5,4,5,1,9,4,8,3,7",18,"LA GOLFATINA NELLA CAVERNA...FINISCE IN TRAGEDIA! w/ROHN, DREAD, GABBO, DELUX, MOLLU e IL MASSEO ⛳",3BTlussfTgQ,https://www.youtube.com/watch?v=3BTlussfTgQ,20260731,
62,Just Rohn JR,GaBBo,90,"3,1,2,1,2,6,3,2,3,14,3,7,1,14,5,5,4,14",18,"LA GOLFATINA NELLA CAVERNA...FINISCE IN TRAGEDIA! w/ROHN, DREAD, GABBO, DELUX, MOLLU e IL MASSEO ⛳",3BTlussfTgQ,https://www.youtube.com/watch?v=3BTlussfTgQ,20260731,
63,Around Dread,PAR,72,"2,3,4,4,3,4,4,4,3,5,5,4,4,6,4,4,5,4",18,"LA MEGA GOLFATA DEGLI DEI (ilmasseo ha fatto arrabbiare Zeus) con Dread, Gabbo, Mollu, Delux, Masseo",HQalUVkaCS8,https://www.youtube.com/watch?v=HQalUVkaCS8,20260808,
63,Around Dread,nonsonodread,62,"2,5,3,3,3,4,3,3,2,6,3,3,4,4,5,4,3,2",18,"LA MEGA GOLFATA DEGLI DEI (ilmasseo ha fatto arrabbiare Zeus) con Dread, Gabbo, Mollu, Delux, Masseo",HQalUVkaCS8,https://www.youtube.com/watch?v=HQalUVkaCS8,20260808,
63,Around Dread,Delux,79,"2,2,3,4,1,3,4,3,2,5,5,5,3,6,5,7,3,16",18,"LA MEGA GOLFATA DEGLI DEI (ilmasseo ha fatto arrabbiare Zeus) con Dread, Gabbo, Mollu, Delux, Masseo",HQalUVkaCS8,https://www.youtube.com/watch?v=HQalUVkaCS8,20260808,
63,Around Dread,ilMasseo,81,"2,5,4,2,3,3,6,4,3,5,4,1,5,6,4,5,3,16",18,"LA MEGA GOLFATA DEGLI DEI (ilmasseo ha fatto arrabbiare Zeus) con Dread, Gabbo, Mollu, Delux, Masseo",HQalUVkaCS8,https://www.youtube.com/watch?v=HQalUVkaCS8,20260808,
63,Around Dread,Mollu,84,"2,3,3,2,3,4,6,3,2,6,5,7,2,5,3,5,7,16",18,"LA MEGA GOLFATA DEGLI DEI (ilmasseo ha fatto arrabbiare Zeus) con Dread, Gabbo, Mollu, Delux, Masseo",HQalUVkaCS8,https://www.youtube.com/watch?v=HQalUVkaCS8,20260808,
63,Around Dread,GaBBo,84,"2,3,2,4,3,4,4,3,5,7,4,4,4,7,3,16,5,4",18,"LA MEGA GOLFATA DEGLI DEI (ilmasseo ha fatto arrabbiare Zeus) con Dread, Gabbo, Mollu, Delux, Masseo",HQalUVkaCS8,https://www.youtube.com/watch?v=HQalUVkaCS8,20260808,
64,GaBBoDSQ,PAR,61,"2,3,4,4,3,4,5,3,3,3,3,3,4,4,3,3,4,3",18,SDROGO GOLFATINA ALLA RICERCA DEL PROGETTO GABBINESS,-VpgGrDbnx0,https://www.youtube.com/watch?v=-VpgGrDbnx0,20260809,
64,GaBBoDSQ,Delux,49,"2,2,1,1,4,2,4,2,3,2,1,1,3,9,2,3,3,4",18,SDROGO GOLFATINA ALLA RICERCA DEL PROGETTO GABBINESS,-VpgGrDbnx0,https://www.youtube.com/watch?v=-VpgGrDbnx0,20260809,
64,GaBBoDSQ,Mollu,61,"1,4,1,1,3,4,2,1,5,1,1,5,4,2,4,14,2,6",18,SDROGO GOLFATINA ALLA RICERCA DEL PROGETTO GABBINESS,-VpgGrDbnx0,https://www.youtube.com/watch?v=-VpgGrDbnx0,20260809,
64,GaBBoDSQ,Just Rohn,64,"1,1,4,1,2,4,2,1,1,3,1,9,4,14,3,9,1,3",18,SDROGO GOLFATINA ALLA RICERCA DEL PROGETTO GABBINESS,-VpgGrDbnx0,https://www.youtube.com/watch?v=-VpgGrDbnx0,20260809,
64,GaBBoDSQ,GaBBo,71,"2,1,1,1,3,5,2,1,4,6,1,2,4,10,2,14,2,10",18,SDROGO GOLFATINA ALLA RICERCA DEL PROGETTO GABBINESS,-VpgGrDbnx0,https://www.youtube.com/watch?v=-VpgGrDbnx0,20260809,
64,GaBBoDSQ,nonsonodread,78,"2,3,1,2,6,3,1,1,5,3,1,14,4,14,1,14,1,2",18,SDROGO GOLFATINA ALLA RICERCA DEL PROGETTO GABBINESS,-VpgGrDbnx0,https://www.youtube.com/watch?v=-VpgGrDbnx0,20260809,
65,Just Rohn JR,PAR,48,"2,2,2,2,2,3,3,3,3,2,3,3,3,2,4,3,3,3",18,"LA GOLFATINA DELLA VERGOGNA! w/ROHN, DREAD, GABBO, DELUX e MOLLU ⛳",K7ObaKsIbM0,https://www.youtube.com/watch?v=K7ObaKsIbM0,20260811,
65,Just Rohn JR,Just Rohn,42,"2,4,3,2,1,3,1,4,2,1,1,1,2,1,7,1,3,3",18,"LA GOLFATINA DELLA VERGOGNA! w/ROHN, DREAD, GABBO, DELUX e MOLLU ⛳",K7ObaKsIbM0,https://www.youtube.com/watch?v=K7ObaKsIbM0,20260811,
65,Just Rohn JR,Mollu,55,"1,2,2,1,1,5,1,6,3,1,2,4,8,2,11,1,3,1",18,"LA GOLFATINA DELLA VERGOGNA! w/ROHN, DREAD, GABBO, DELUX e MOLLU ⛳",K7ObaKsIbM0,https://www.youtube.com/watch?v=K7ObaKsIbM0,20260811,
65,Just Rohn JR,nonsonodread,56,"1,4,3,2,1,3,5,4,2,2,5,2,6,3,7,2,3,1",18,"LA GOLFATINA DELLA VERGOGNA! w/ROHN, DREAD, GABBO, DELUX e MOLLU ⛳",K7ObaKsIbM0,https://www.youtube.com/watch?v=K7ObaKsIbM0,20260811,
65,Just Rohn JR,GaBBo,58,"1,6,4,2,1,4,4,3,3,2,1,5,6,2,7,1,3,3",18,"LA GOLFATINA DELLA VERGOGNA! w/ROHN, DREAD, GABBO, DELUX e MOLLU ⛳",K7ObaKsIbM0,https://www.youtube.com/watch?v=K7ObaKsIbM0,20260811,
65,Just Rohn JR,Delux,62,"2,7,9,3,1,3,3,5,2,1,2,1,5,3,9,1,4,1",18,"LA GOLFATINA DELLA VERGOGNA! w/ROHN, DREAD, GABBO, DELUX e MOLLU ⛳",K7ObaKsIbM0,https://www.youtube.com/watch?v=K7ObaKsIbM0,20260811,
66,Mollu,PAR,55,"2,3,3,3,4,3,3,4,2,3,3,4,3,2,2,5,3,3",18,LA MIA PRIMISSIMA GOLFATINA con Delux Rohn Gabbo e Jtaz,LC3bdmO-AGI,https://www.youtube.com/watch?v=LC3bdmO-AGI,20260821,
66,Mollu,Mollu,46,"3,2,2,1,3,6,1,4,2,2,2,3,2,1,3,3,3,3",18,LA MIA PRIMISSIMA GOLFATINA con Delux Rohn Gabbo e Jtaz,LC3bdmO-AGI,https://www.youtube.com/watch?v=LC3bdmO-AGI,20260821,
66,Mollu,Just Rohn,50,"1,2,2,1,2,5,4,4,3,2,1,4,2,1,2,6,4,4",18,LA MIA PRIMISSIMA GOLFATINA con Delux Rohn Gabbo e Jtaz,LC3bdmO-AGI,https://www.youtube.com/watch?v=LC3bdmO-AGI,20260821,
66,Mollu,JTaz,54,"1,2,1,3,4,6,1,5,2,3,2,3,3,2,3,4,4,5",18,LA MIA PRIMISSIMA GOLFATINA con Delux Rohn Gabbo e Jtaz,LC3bdmO-AGI,https://www.youtube.com/watch?v=LC3bdmO-AGI,20260821,
66,Mollu,Delux,65,"1,1,2,1,6,9,1,1,14,4,2,4,3,2,1,4,1,8",18,LA MIA PRIMISSIMA GOLFATINA con Delux Rohn Gabbo e Jtaz,LC3bdmO-AGI,https://www.youtube.com/watch?v=LC3bdmO-AGI,20260821,
66,Mollu,GaBBo,68,"1,1,2,5,3,14,4,4,3,3,3,2,4,1,6,4,4,4",18,LA MIA PRIMISSIMA GOLFATINA con Delux Rohn Gabbo e Jtaz,LC3bdmO-AGI,https://www.youtube.com/watch?v=LC3bdmO-AGI,20260821,
67,Just Rohn JR,PAR,55,"4,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,4",18,"LA GOLFATINA NEL MUSEO...PRENDE SUBITO UNA BRUTTA PIEGA...w/ROHN, DREAD, GABBO, DELUX e MOLLU ⛳",XXTN5QD3PXc,https://www.youtube.com/watch?v=XXTN5QD3PXc,20260821,
67,Just Rohn JR,nonsonodread,54,"5,1,2,5,3,2,1,4,4,1,5,1,2,1,4,4,6,3",18,"LA GOLFATINA NEL MUSEO...PRENDE SUBITO UNA BRUTTA PIEGA...w/ROHN, DREAD, GABBO, DELUX e MOLLU ⛳",XXTN5QD3PXc,https://www.youtube.com/watch?v=XXTN5QD3PXc,20260821,
67,Just Rohn JR,Just Rohn,55,"4,4,2,11,2,3,3,3,3,2,5,1,2,2,2,1,2,3",18,"LA GOLFATINA NEL MUSEO...PRENDE SUBITO UNA BRUTTA PIEGA...w/ROHN, DREAD, GABBO, DELUX e MOLLU ⛳",XXTN5QD3PXc,https://www.youtube.com/watch?v=XXTN5QD3PXc,20260821,
67,Just Rohn JR,Delux,57,"5,2,1,6,1,4,3,5,3,2,3,2,2,2,5,3,4,4",18,"LA GOLFATINA NEL MUSEO...PRENDE SUBITO UNA BRUTTA PIEGA...w/ROHN, DREAD, GABBO, DELUX e MOLLU ⛳",XXTN5QD3PXc,https://www.youtube.com/watch?v=XXTN5QD3PXc,20260821,
67,Just Rohn JR,Mollu,61,"10,4,2,10,2,3,2,4,3,1,3,1,1,1,2,8,1,3",18,"LA GOLFATINA NEL MUSEO...PRENDE SUBITO UNA BRUTTA PIEGA...w/ROHN, DREAD, GABBO, DELUX e MOLLU ⛳",XXTN5QD3PXc,https://www.youtube.com/watch?v=XXTN5QD3PXc,20260821,
67,Just Rohn JR,GaBBo,78,"8,6,3,8,5,3,3,5,5,3,7,2,3,2,2,3,8,2",18,"LA GOLFATINA NEL MUSEO...PRENDE SUBITO UNA BRUTTA PIEGA...w/ROHN, DREAD, GABBO, DELUX e MOLLU ⛳",XXTN5QD3PXc,https://www.youtube.com/watch?v=XXTN5QD3PXc,20260821,
68,Around Dread,PAR,74,"4,3,4,3,4,4,4,3,5,5,6,3,4,3,5,4,5,5",18,"GOLFATINA AI LIMITI DELLA PAZIENZA (Gabbo ha rotto TUTTO) Dread, Rohn, Gabbo, Masseo, Delux, Mollu",1mMxDTw_ytQ,https://www.youtube.com/watch?v=1mMxDTw_ytQ,20260826,
68,Around Dread,Delux,89,"2,2,4,2,3,7,3,4,8,6,6,2,4,3,6,14,7,6",18,"GOLFATINA AI LIMITI DELLA PAZIENZA (Gabbo ha rotto TUTTO) Dread, Rohn, Gabbo, Masseo, Delux, Mollu",1mMxDTw_ytQ,https://www.youtube.com/watch?v=1mMxDTw_ytQ,20260826,
68,Around Dread,Just Rohn,94,"3,2,4,2,3,2,3,3,7,5,7,3,3,3,5,14,11,14",18,"GOLFATINA AI LIMITI DELLA PAZIENZA (Gabbo ha rotto TUTTO) Dread, Rohn, Gabbo, Masseo, Delux, Mollu",1mMxDTw_ytQ,https://www.youtube.com/watch?v=1mMxDTw_ytQ,20260826,
68,Around Dread,ilMasseo,95,"3,3,6,4,4,4,3,2,5,3,7,2,5,2,7,14,9,12",18,"GOLFATINA AI LIMITI DELLA PAZIENZA (Gabbo ha rotto TUTTO) Dread, Rohn, Gabbo, Masseo, Delux, Mollu",1mMxDTw_ytQ,https://www.youtube.com/watch?v=1mMxDTw_ytQ,20260826,
68,Around Dread,nonsonodread,96,"3,3,4,2,5,5,3,3,4,6,6,3,5,3,10,14,9,8",18,"GOLFATINA AI LIMITI DELLA PAZIENZA (Gabbo ha rotto TUTTO) Dread, Rohn, Gabbo, Masseo, Delux, Mollu",1mMxDTw_ytQ,https://www.youtube.com/watch?v=1mMxDTw_ytQ,20260826,
68,Around Dread,Mollu,102,"3,3,5,3,4,3,5,3,8,5,9,2,4,4,5,14,8,14",18,"GOLFATINA AI LIMITI DELLA PAZIENZA (Gabbo ha rotto TUTTO) Dread, Rohn, Gabbo, Masseo, Delux, Mollu",1mMxDTw_ytQ,https://www.youtube.com/watch?v=1mMxDTw_ytQ,20260826,
69,GaBBoDSQ,PAR,90,"5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5",18,BENVENUTI ALL'INFERNO: SDROGO GOLFATINA DEMONIACA ( mappa folle ),xC_YNHOFDE4,https://www.youtube.com/watch?v=xC_YNHOFDE4,20260830,
69,GaBBoDSQ,ilMasseo,105,"2,8,2,3,3,16,5,4,5,3,6,13,10,4,2,9,4,6",18,BENVENUTI ALL'INFERNO: SDROGO GOLFATINA DEMONIACA ( mappa folle ),xC_YNHOFDE4,https://www.youtube.com/watch?v=xC_YNHOFDE4,20260830,
69,GaBBoDSQ,GaBBo,110,"6,3,5,3,7,7,6,2,7,5,6,1,7,2,16,8,3,16",18,BENVENUTI ALL'INFERNO: SDROGO GOLFATINA DEMONIACA ( mappa folle ),xC_YNHOFDE4,https://www.youtube.com/watch?v=xC_YNHOFDE4,20260830,
69,GaBBoDSQ,nonsonodread,116,"4,8,4,6,5,4,6,7,6,3,7,3,7,6,14,9,12,5",18,BENVENUTI ALL'INFERNO: SDROGO GOLFATINA DEMONIACA ( mappa folle ),xC_YNHOFDE4,https://www.youtube.com/watch?v=xC_YNHOFDE4,20260830,
69,GaBBoDSQ,Just Rohn,117,"3,5,8,13,4,10,4,5,7,3,3,9,6,3,6,16,7,5",18,BENVENUTI ALL'INFERNO: SDROGO GOLFATINA DEMONIACA ( mappa folle ),xC_YNHOFDE4,https://www.youtube.com/watch?v=xC_YNHOFDE4,20260830,
69,GaBBoDSQ,Delux,120,"1,6,6,5,5,12,6,8,9,3,3,6,7,3,2,16,11,11",18,BENVENUTI ALL'INFERNO: SDROGO GOLFATINA DEMONIACA ( mappa folle ),xC_YNHOFDE4,https://www.youtube.com/watch?v=xC_YNHOFDE4,20260830,
69,GaBBoDSQ,Mollu,154,"5,12,8,16,8,13,6,4,1,16,14,16,3,1,8,7,10,6",18,BENVENUTI ALL'INFERNO: SDROGO GOLFATINA DEMONIACA ( mappa folle ),xC_YNHOFDE4,https://www.youtube.com/watch?v=xC_YNHOFDE4,20260830,
70,JTaz Extra,PAR,57,"3,3,3,3,3,4,4,3,3,3,4,4,3,3,4,3,3,1",18,"ZUGU GOLFATINA ESTIVA 🏖️ con DREAD, ROHN, DELUX, JTAZ",UiuVahUOQWM,https://www.youtube.com/watch?v=UiuVahUOQWM,20260831,
70,JTaz Extra,Just Rohn,49,"1,1,2,3,3,3,2,2,2,3,7,3,2,2,2,6,3,2",18,"ZUGU GOLFATINA ESTIVA 🏖️ con DREAD, ROHN, DELUX, JTAZ",UiuVahUOQWM,https://www.youtube.com/watch?v=UiuVahUOQWM,20260831,
70,JTaz Extra,nonsonodread,54,"1,1,3,2,4,2,2,2,3,3,5,4,3,3,3,5,3,5",18,"ZUGU GOLFATINA ESTIVA 🏖️ con DREAD, ROHN, DELUX, JTAZ",UiuVahUOQWM,https://www.youtube.com/watch?v=UiuVahUOQWM,20260831,
70,JTaz Extra,JTaz,58,"1,4,4,3,3,2,2,3,3,2,8,3,2,3,2,5,4,4",18,"ZUGU GOLFATINA ESTIVA 🏖️ con DREAD, ROHN, DELUX, JTAZ",UiuVahUOQWM,https://www.youtube.com/watch?v=UiuVahUOQWM,20260831,
70,JTaz Extra,Delux,62,"4,2,5,3,2,2,3,2,3,3,11,4,3,3,3,4,3,2",18,"ZUGU GOLFATINA ESTIVA 🏖️ con DREAD, ROHN, DELUX, JTAZ",UiuVahUOQWM,https://www.youtube.com/watch?v=UiuVahUOQWM,20260831,
71,oessaM,PAR,76,"4,5,4,3,4,5,4,3,5,4,4,5,3,5,4,5,4,5",18,GOLFATINA da RIABILITAZIONE con @AroundDread @GaBBoDSQ @oDeluxx @Mollu,vwu4uBpJpGY,https://www.youtube.com/watch?v=vwu4uBpJpGY,20260831,
71,oessaM,nonsonodread,64,"4,3,3,2,3,5,4,4,6,2,2,5,1,3,3,5,5,4",18,GOLFATINA da RIABILITAZIONE con @AroundDread @GaBBoDSQ @oDeluxx @Mollu,vwu4uBpJpGY,https://www.youtube.com/watch?v=vwu4uBpJpGY,20260831,
71,oessaM,GaBBo,75,"5,5,5,1,3,3,3,3,5,3,8,5,1,4,1,9,5,6",18,GOLFATINA da RIABILITAZIONE con @AroundDread @GaBBoDSQ @oDeluxx @Mollu,vwu4uBpJpGY,https://www.youtube.com/watch?v=vwu4uBpJpGY,20260831,
71,oessaM,ilMasseo,80,"4,6,3,3,3,4,3,3,7,4,3,10,1,4,7,7,2,6",18,GOLFATINA da RIABILITAZIONE con @AroundDread @GaBBoDSQ @oDeluxx @Mollu,vwu4uBpJpGY,https://www.youtube.com/watch?v=vwu4uBpJpGY,20260831,
